stock_code,start_date,sw_level_1,sw_level_2,sw_level_3
601997,2021-07-30,银行,城商行Ⅱ,城商行Ⅲ
601998,2007-04-27,,,
601998,2014-01-01,银行,,
601998,2021-07-30,银行,股份制银行Ⅱ,股份制银行Ⅲ
601999,2007-12-20,,,
601999,2014-01-01,传媒,,
601999,2021-07-30,传媒,出版,大众出版
603000,2012-04-17,,,
603000,2014-01-01,传媒,,
603000,2021-07-30,传媒,数字媒体,门户网站
603001,2012-01-18,纺织服饰,服装家纺,鞋帽及其他
603002,2012-05-03,基础化工,,
603002,2014-01-01,基础化工,化学制品,其他化学制品
603002,2021-07-30,基础化工,塑料,其他塑料制品
603002,2021-10-15,电子,电子化学品Ⅱ,电子化学品Ⅲ
603003,2012-01-08,基础化工,,
603003,2019-07-24,有色金属,工业金属,铜
603003,2021-07-30,计算机,IT服务Ⅱ,IT服务Ⅲ
603004,2023-12-27,基础化工,,
603005,2014-01-22,电子,,
603005,2021-07-30,电子,半导体,集成电路封测
603006,2014-01-20,汽车,,
603006,2021-07-30,汽车,汽车零部件,其他汽车零部件
603007,2016-07-18,建筑装饰,,
603007,2021-07-30,建筑装饰,基础建设,园林工程
603008,2012-01-06,轻工制造,,
603008,2021-07-30,轻工制造,家居用品,成品家居
603009,2014-01-20,汽车,,
603009,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603010,2014-01-26,基础化工,化学制品,其他化学制品
603010,2021-07-30,基础化工,塑料,其他塑料制品
603010,2022-07-29,基础化工,化学制品,其他化学制品
603011,2014-01-24,机械设备,通用设备,机床工具
603011,2017-06-29,机械设备,专用设备,其他专用设备
603012,2015-03-16,机械设备,专用设备,能源及重型设备
603013,2018-05-05,汽车,,
603013,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603015,2015-01-15,电力设备,,
603015,2021-07-30,机械设备,自动化设备,工控设备
603016,2016-07-07,电力设备,,
603016,2021-07-30,电力设备,电网设备,配电设备
603017,2014-01-19,建筑装饰,,
603017,2019-07-24,建筑装饰,房屋建设Ⅱ,房屋建设Ⅲ
603017,2021-07-30,建筑装饰,工程咨询服务Ⅱ,工程咨询服务Ⅲ
603018,2014-01-26,建筑装饰,,
603018,2021-07-30,建筑装饰,工程咨询服务Ⅱ,工程咨询服务Ⅲ
603019,2014-01-24,计算机,,
603019,2021-07-30,计算机,计算机设备,其他计算机设备
603020,2015-01-09,食品饮料,食品加工,其他食品
603020,2021-07-30,基础化工,化学制品,食品及饲料添加剂
603021,2015-01-13,轻工制造,,
603021,2021-07-30,轻工制造,家居用品,其他家居用品
603022,2015-01-06,轻工制造,,
603022,2021-07-30,轻工制造,包装印刷,综合包装
603023,2015-01-25,汽车,,
603023,2021-07-30,汽车,汽车零部件,汽车电子电气系统
603025,2015-04-13,电力设备,,
603025,2021-07-30,机械设备,自动化设备,工控设备
603026,2015-01-25,基础化工,化学制品,聚氨酯
603026,2021-07-30,电力设备,电池,电池化学品
603027,2016-03-04,食品饮料,,
603027,2021-07-30,食品饮料,调味发酵品Ⅱ,调味发酵品Ⅲ
603028,2016-04-07,机械设备,,
603028,2021-07-30,机械设备,通用设备,金属制品
603029,2016-04-18,机械设备,专用设备,其他专用设备
603029,2022-07-29,机械设备,专用设备,农用机械
603030,2015-01-09,建筑装饰,装修装饰Ⅱ,装修装饰Ⅲ
603031,2016-08-23,食品饮料,,
603031,2018-12-24,商贸零售,一般零售,超市
603031,2023-07-06,电力设备,,
603032,2016-12-19,交通运输,,
603032,2021-07-30,交通运输,铁路公路,公交
603032,2022-07-29,机械设备,通用设备,磨具磨料
603032,2023-09-21,电力设备,,
603033,2016-12-01,基础化工,橡胶,其他橡胶制品
603035,2016-12-19,汽车,,
603035,2021-07-30,汽车,汽车零部件,车身附件及饰件
603036,2016-12-01,机械设备,专用设备,能源及重型设备
603037,2016-12-25,汽车,,
603037,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603038,2017-01-05,建筑材料,装修建材,其他建材
603039,2017-01-05,计算机,,
603039,2021-07-30,计算机,软件开发,横向通用软件
603040,2017-01-24,汽车,,
603040,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603041,2017-03-18,基础化工,化学制品,聚氨酯
603042,2017-05-22,通信,,
603042,2019-07-24,通信,,
603042,2021-07-30,通信,通信设备,通信线缆及配套
603043,2017-06-20,食品饮料,食品加工,其他食品
603043,2021-07-30,食品饮料,休闲食品,烘焙食品
603045,2018-05-05,有色金属,金属新材料,其他金属新材料
603048,2021-10-29,汽车,汽车零部件,其他汽车零部件
603050,2017-03-30,电力设备,,
603050,2021-07-30,电力设备,电网设备,电网自动化设备
603051,2022-03-11,基础化工,化学制品,胶黏剂及胶带
603052,2022-09-23,电子,消费电子,消费电子零部件及组装
603053,2019-11-29,公用事业,燃气Ⅱ,燃气Ⅲ
603055,2017-09-07,基础化工,化学纤维,其他化学纤维
603055,2018-09-17,纺织服饰,纺织制造,其他纺织
603056,2018-01-07,交通运输,,
603056,2021-07-30,交通运输,物流,公路货运
603056,2022-07-29,交通运输,物流,快递
603057,2022-09-09,食品饮料,休闲食品,熟食
603058,2016-12-11,轻工制造,,
603058,2021-07-30,轻工制造,包装印刷,纸包装
603059,2018-02-12,轻工制造,,
603059,2021-07-30,美容护理,个护用品,洗护用品
603060,2016-11-06,综合,综合Ⅱ,综合Ⅲ
603060,2021-07-30,社会服务,专业服务,检测服务
603061,2023-03-03,电子,,
603062,2023-11-07,基础化工,,
603063,2017-07-12,电力设备,,
603063,2021-07-30,电力设备,风电设备,风电零部件
603065,2023-03-21,基础化工,,
603066,2015-01-19,交通运输,,
603066,2021-07-30,交通运输,物流,快递
603066,2022-07-29,交通运输,物流,仓储物流
603067,2016-09-07,基础化工,化学原料,无机盐
603068,2019-03-26,电子,,
603068,2021-07-30,电子,半导体,模拟芯片设计
603069,2016-06-24,交通运输,,
603069,2021-07-30,交通运输,铁路公路,公交
603070,2022-02-25,电力设备,电网设备,配电设备
603071,2021-12-03,公用事业,电力,热力服务
603071,2022-07-29,煤炭,煤炭开采,动力煤
603073,2023-03-15,基础化工,,
603075,2023-09-11,家用电器,,
603076,2017-11-08,机械设备,专用设备,其他专用设备
603077,2012-01-18,基础化工,化学原料,纯碱
603077,2022-07-29,基础化工,农化制品,磷肥及磷化工
603078,2017-03-30,基础化工,化学制品,其他化学制品
603078,2021-07-30,电子,电子化学品Ⅱ,电子化学品Ⅲ
603079,2017-08-15,医药生物,化学制药,原料药
603080,2017-12-20,公用事业,燃气Ⅱ,燃气Ⅲ
603081,2017-03-30,建筑装饰,装修装饰Ⅱ,装修装饰Ⅲ
603081,2022-08-12,机械设备,专用设备,其他专用设备
603083,2017-11-08,通信,,
603083,2021-07-30,通信,通信设备,通信终端及配件
603085,2015-01-18,汽车,,
603085,2021-07-30,汽车,汽车零部件,车身附件及饰件
603086,2017-05-04,基础化工,,
603086,2021-07-30,基础化工,农化制品,农药
603087,2020-06-12,医药生物,,
603087,2021-07-30,医药生物,生物制品,其他生物制品
603088,2014-01-24,机械设备,通用设备,机床工具
603089,2017-01-14,汽车,,
603089,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603090,2016-08-23,机械设备,通用设备,其他通用设备
603093,2019-08-22,非银金融,,
603093,2021-07-30,非银金融,多元金融,期货
603095,2020-04-02,机械设备,专用设备,纺织服装设备
603096,2017-04-19,传媒,,
603096,2021-07-30,传媒,出版,大众出版
603097,2022-04-22,电力设备,电网设备,输变电设备
603098,2016-12-01,建筑装饰,专业工程,钢结构
603099,2014-01-31,社会服务,,
603099,2021-07-30,社会服务,旅游及景区,自然景区
603100,2014-01-31,电力设备,,
603100,2021-07-30,机械设备,通用设备,仪器仪表
603101,2016-04-18,商贸零售,一般零售,多业态零售
603101,2019-07-24,商贸零售,一般零售,百货
603102,2022-01-14,食品饮料,食品加工,保健品
603103,2017-09-21,传媒,,
603103,2021-07-30,传媒,影视院线,院线
603105,2018-06-26,电力设备,,
603105,2020-11-13,公用事业,,
603105,2021-07-30,公用事业,电力,光伏发电
603106,2017-09-07,计算机,,
603106,2021-07-30,计算机,计算机设备,其他计算机设备
603107,2023-11-01,汽车,,
603108,2015-05-25,医药生物,,
603108,2021-07-30,医药生物,医疗服务,诊断服务
603108,2022-07-29,医药生物,医药商业,医药流通
603109,2019-12-12,汽车,,
603109,2021-07-30,汽车,汽车零部件,其他汽车零部件
603110,2017-09-25,基础化工,化学制品,涂料油墨
603111,2014-01-31,机械设备,轨交设备Ⅱ,轨交设备Ⅲ
603112,2020-08-31,家用电器,,
603112,2021-07-30,家用电器,家电零部件Ⅱ,家电零部件Ⅲ
603113,2017-05-04,,,
603113,2021-07-30,煤炭,焦炭Ⅱ,焦炭Ⅲ
603115,2019-07-31,有色金属,工业金属,铝
603116,2015-01-18,纺织服饰,服装家纺,鞋帽及其他
603117,2015-01-19,交通运输,,
603117,2021-07-30,交通运输,物流,跨境物流
603118,2015-02-15,通信,,
603118,2019-07-24,通信,,
603118,2021-07-30,通信,通信设备,通信终端及配件
603119,2023-08-01,汽车,,
603121,2018-11-28,汽车,,
603121,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603122,2022-01-07,医药生物,医药商业,医药流通
603123,2012-04-18,商贸零售,,
603123,2014-01-01,商贸零售,一般零售,百货
603125,2023-04-10,基础化工,,
603126,2014-01-31,公用事业,,
603126,2021-07-30,环保,环境治理,固废治理
603127,2017-08-15,医药生物,,
603127,2021-07-30,医药生物,医疗服务,医疗研发外包
603128,2012-01-17,交通运输,,
603128,2021-07-30,交通运输,物流,跨境物流
603129,2017-08-07,汽车,摩托车及其他,其他运输设备
603129,2021-07-30,汽车,摩托车及其他,摩托车
603130,2022-11-18,纺织服饰,,
603131,2016-05-25,机械设备,通用设备,其他通用设备
603132,2022-01-28,有色金属,工业金属,铅锌
603133,2017-03-01,基础化工,化学制品,其他化学制品
603133,2021-07-30,电子,消费电子,消费电子零部件及组装
603135,2023-04-10,机械设备,,
603136,2017-09-21,社会服务,,
603136,2021-07-30,社会服务,旅游及景区,人工景区
603136,2022-07-29,社会服务,旅游及景区,自然景区
603137,2023-04-19,建筑装饰,,
603138,2017-02-14,计算机,,
603138,2021-07-30,计算机,IT服务Ⅱ,IT服务Ⅲ
603139,2017-03-30,医药生物,中药Ⅱ,中药Ⅲ
603150,2022-01-07,基础化工,塑料,其他塑料制品
603151,2022-09-23,农林牧渔,饲料,畜禽饲料
603153,2023-03-13,建筑装饰,,
603155,2020-08-14,基础化工,化学制品,其他化学制品
603155,2021-07-30,基础化工,化学制品,有机硅
603156,2018-01-29,食品饮料,,
603156,2021-07-30,食品饮料,饮料乳品,软饮料
603157,2017-09-07,纺织服饰,,
603157,2021-07-30,纺织服饰,服装家纺,非运动服装
603158,2015-01-09,汽车,,
603158,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603159,2016-08-04,机械设备,专用设备,其他专用设备
603160,2016-10-12,电子,元件,被动元件
603160,2017-06-29,电子,,
603160,2021-07-30,电子,半导体,模拟芯片设计
603161,2017-12-08,汽车,,
603161,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603162,2023-03-29,交通运输,,
603163,2022-09-02,建筑装饰,专业工程,其他专业工程
603165,2016-12-28,轻工制造,,
603165,2021-07-30,轻工制造,造纸,大宗用纸
603166,2014-01-24,汽车,,
603166,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603167,2012-01-23,交通运输,,
603167,2021-07-30,交通运输,航运港口,航运
603168,2014-01-20,医药生物,化学制药,化学制剂
603169,2014-01-26,机械设备,专用设备,能源及重型设备
603170,2022-07-01,食品饮料,调味发酵品Ⅱ,调味发酵品Ⅲ
603171,2021-06-14,计算机,,
603171,2021-07-30,计算机,IT服务Ⅱ,IT服务Ⅲ
603172,2023-05-10,基础化工,,
603173,2023-07-06,机械设备,,
603176,2021-12-17,建筑装饰,基础建设,基建市政工程
603177,2017-01-14,公用事业,,
603177,2021-07-30,环保,环境治理,大气治理
603178,2017-02-24,汽车,,
603178,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603179,2017-03-01,汽车,,
603179,2021-07-30,汽车,汽车零部件,汽车电子电气系统
603180,2017-05-04,轻工制造,,
603180,2021-07-30,轻工制造,家居用品,定制家居
603181,2017-08-07,基础化工,化学制品,其他化学制品
603181,2021-07-30,基础化工,塑料,其他塑料制品
603181,2022-07-29,基础化工,化学制品,其他化学制品
603182,2022-08-26,农林牧渔,农产品加工,粮油加工
603183,2017-08-26,综合,综合Ⅱ,综合Ⅲ
603183,2021-07-30,社会服务,专业服务,检测服务
603185,2018-12-21,机械设备,专用设备,其他专用设备
603185,2021-07-30,电力设备,光伏设备,光伏加工设备
603186,2016-12-19,电子,元件,印制电路板
603187,2018-11-28,机械设备,通用设备,制冷空调设备
603188,2014-01-10,基础化工,化学制品,纺织化学制品
603189,2016-09-07,计算机,,
603189,2021-07-30,计算机,软件开发,垂直应用软件
603190,2023-02-17,汽车,,
603191,2022-03-18,电力设备,电网设备,输变电设备
603192,2018-08-09,基础化工,化学制品,聚氨酯
603193,2023-10-17,美容护理,,
603195,2020-01-21,轻工制造,,
603195,2021-07-30,轻工制造,家居用品,其他家居用品
603196,2017-05-11,纺织服饰,,
603196,2021-07-30,纺织服饰,服装家纺,非运动服装
603197,2017-05-04,汽车,,
603197,2021-07-30,汽车,汽车零部件,其他汽车零部件
603198,2015-01-24,食品饮料,,
603198,2021-07-30,食品饮料,白酒Ⅱ,白酒Ⅲ
603199,2015-03-09,社会服务,,
603199,2021-07-30,社会服务,旅游及景区,自然景区
603200,2017-05-22,公用事业,,
603200,2021-07-30,环保,环境治理,水务及水治理
603201,2022-07-25,机械设备,专用设备,其他专用设备
603203,2016-10-28,机械设备,专用设备,其他专用设备
603203,2021-07-30,机械设备,自动化设备,工控设备
603206,2022-04-15,通信,通信服务,通信工程及服务
603208,2017-01-19,轻工制造,,
603208,2021-07-30,轻工制造,家居用品,定制家居
603209,2022-02-18,交通运输,航运港口,航运
603211,2022-07-08,汽车,汽车零部件,其他汽车零部件
603212,2020-04-16,电力设备,,
603212,2021-07-30,电力设备,光伏设备,光伏辅材
603213,2021-10-29,基础化工,化学原料,氯碱
603214,2018-04-03,商贸零售,专业连锁Ⅱ,专业连锁Ⅲ
603215,2022-01-28,家用电器,小家电,厨房小家电
603216,2021-11-26,轻工制造,家居用品,定制家居
603217,2019-05-20,基础化工,化学制品,其他化学制品
603218,2016-12-11,电力设备,,
603218,2021-07-30,电力设备,风电设备,风电零部件
603219,2021-11-05,家用电器,小家电,清洁小家电
603220,2018-10-30,通信,,
603220,2021-07-30,通信,通信服务,通信工程及服务
603221,2020-03-10,轻工制造,,
603221,2021-07-30,轻工制造,家居用品,瓷砖地板
603222,2015-01-15,医药生物,化学制药,化学制剂
603222,2021-07-30,医药生物,医疗器械,医疗耗材
603223,2015-01-19,交通运输,,
603223,2021-07-30,交通运输,物流,公路货运
603223,2022-07-29,石油石化,炼化及贸易,油品石化贸易
603225,2017-03-30,基础化工,化学纤维,涤纶
603226,2017-06-05,轻工制造,,
603226,2021-07-30,轻工制造,家居用品,瓷砖地板
603227,2015-01-06,基础化工,化学制品,民爆制品
603228,2016-12-19,电子,元件,印制电路板
603229,2017-04-19,医药生物,化学制药,原料药
603230,2021-11-19,传媒,出版,教育出版
603231,2023-12-01,农林牧渔,,
603232,2017-04-19,计算机,,
603232,2021-07-30,计算机,软件开发,垂直应用软件
603233,2017-07-12,医药生物,,
603233,2021-07-30,医药生物,医药商业,线下药店
603235,2022-06-24,基础化工,化学制品,食品及饲料添加剂
603236,2019-07-02,通信,,
603236,2021-07-30,通信,通信设备,通信终端及配件
603237,2022-08-19,食品饮料,食品加工,预加工食品
603238,2017-02-07,纺织服饰,纺织制造,其他纺织
603238,2021-07-30,美容护理,个护用品,生活用纸
603239,2016-12-01,汽车,,
603239,2021-07-30,汽车,汽车零部件,其他汽车零部件
603255,2022-07-15,基础化工,化学制品,其他化学制品
603256,2019-06-14,基础化工,,
603256,2021-07-30,建筑材料,玻璃玻纤,玻纤制造
603258,2016-10-17,传媒,,
603258,2021-07-30,传媒,游戏Ⅱ,游戏Ⅲ
603259,2018-05-05,医药生物,,
603259,2021-07-30,医药生物,医疗服务,医疗研发外包
603260,2017-10-30,有色金属,,
603260,2021-07-30,基础化工,非金属材料Ⅱ,非金属材料Ⅲ
603260,2022-07-29,基础化工,化学制品,有机硅
603261,2022-03-04,国防军工,航空装备Ⅱ,航空装备Ⅲ
603266,2016-12-25,基础化工,塑料,其他塑料制品
603266,2022-02-18,汽车,汽车零部件,车身附件及饰件
603267,2019-05-06,电子,元件,被动元件
603267,2021-02-03,国防军工,航天装备Ⅱ,航天装备Ⅲ
603267,2021-07-30,国防军工,军工电子Ⅱ,军工电子Ⅲ
603268,2015-01-09,轻工制造,,
603268,2021-07-30,轻工制造,家居用品,其他家居用品
603269,2017-05-04,机械设备,通用设备,其他通用设备
603270,2023-09-01,机械设备,,
603272,2022-04-29,轻工制造,家居用品,其他家居用品
603273,2023-10-23,机械设备,,
603275,2023-08-23,机械设备,,
603276,2023-09-22,基础化工,,
603277,2017-08-26,机械设备,专用设备,其他专用设备
603277,2019-07-24,机械设备,通用设备,制冷空调设备
603278,2017-11-08,机械设备,,
603278,2021-07-30,机械设备,通用设备,金属制品
603279,2019-07-11,机械设备,,
603279,2021-07-30,环保,环保设备Ⅱ,环保设备Ⅲ
603280,2022-11-09,机械设备,,
603281,2023-01-31,基础化工,,
603282,2023-03-15,环保,,
603283,2017-12-08,机械设备,专用设备,其他专用设备
603283,2021-07-30,机械设备,自动化设备,工控设备
603286,2017-05-22,汽车,,
603286,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603288,2014-01-22,食品饮料,,
603288,2021-07-30,食品饮料,调味发酵品Ⅱ,调味发酵品Ⅲ
603289,2017-10-30,机械设备,专用设备,其他专用设备
603290,2020-01-14,电子,,
603290,2021-07-30,电子,半导体,分立器件
603291,2023-03-27,环保,,
603296,2023-08-08,电子,,
603297,2018-08-31,电子,光学光电子,光学元件
603298,2016-12-11,机械设备,,
603298,2021-07-30,机械设备,工程机械,工程机械整机
603299,2016-01-07,基础化工,化学原料,氯碱
603299,2021-07-30,基础化工,化学原料,无机盐
603300,2015-01-25,非银金融,,
603300,2021-07-30,非银金融,多元金融,租赁
603301,2018-04-03,医药生物,,
603301,2021-07-30,医药生物,医疗器械,医疗耗材
603302,2017-12-08,公用事业,,
603303,2017-03-18,电子,光学光电子,LED
603303,2021-07-30,家用电器,照明设备Ⅱ,照明设备Ⅲ
603305,2017-06-28,汽车,,
603305,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603306,2014-01-10,汽车,,
603306,2021-07-30,汽车,汽车零部件,车身附件及饰件
603307,2023-02-16,纺织服饰,,
603308,2014-01-08,机械设备,,
603308,2021-07-30,机械设备,通用设备,金属制品
603309,2015-01-15,医药生物,,
603309,2021-07-30,医药生物,医疗器械,医疗耗材
603311,2015-01-06,机械设备,,
603311,2020-09-24,家用电器,,
603311,2021-07-30,家用电器,家电零部件Ⅱ,家电零部件Ⅲ
603312,2024-01-11,电力设备,,
603313,2016-10-12,轻工制造,,
603313,2021-07-30,轻工制造,家居用品,成品家居
603315,2015-01-15,机械设备,,
603315,2021-07-30,机械设备,通用设备,金属制品
603315,2022-07-29,环保,环境治理,大气治理
603316,2017-05-11,建筑装饰,,
603316,2021-07-30,建筑装饰,基础建设,园林工程
603317,2019-04-04,食品饮料,,
603317,2021-07-30,食品饮料,调味发酵品Ⅱ,调味发酵品Ⅲ
603318,2015-04-13,机械设备,专用设备,其他专用设备
603318,2021-07-30,公用事业,燃气Ⅱ,燃气Ⅲ
603319,2016-10-28,汽车,,
603319,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603320,2017-04-19,电力设备,电机Ⅱ,电机Ⅲ
603321,2017-09-07,机械设备,专用设备,楼宇设备
603322,2016-07-18,通信,,
603322,2021-07-30,通信,通信服务,通信工程及服务
603323,2016-10-28,银行,,
603323,2021-07-30,银行,农商行Ⅱ,农商行Ⅲ
603324,2021-07-27,机械设备,,
603324,2021-07-30,环保,环保设备Ⅱ,环保设备Ⅲ
603325,2024-01-10,机械设备,,
603326,2017-05-11,轻工制造,,
603326,2021-07-30,轻工制造,家居用品,定制家居
603327,2019-05-06,电子,,
603327,2021-07-30,电子,消费电子,消费电子零部件及组装
603328,2004-06-20,电子,元件,印制电路板
603329,2017-12-20,交通运输,,
603329,2021-07-30,交通运输,物流,原材料供应链服务
603330,2017-02-08,基础化工,化学制品,聚氨酯
603330,2021-07-30,基础化工,塑料,其他塑料制品
603331,2017-06-20,机械设备,通用设备,其他通用设备
603332,2019-01-04,基础化工,化学纤维,涤纶
603333,2012-04-24,,,
603333,2014-01-01,电力设备,,
603333,2021-07-30,电力设备,电网设备,线缆部件及其他
603335,2017-06-05,汽车,,
603335,2021-07-30,汽车,汽车零部件,轮胎轮毂
603336,2016-11-06,农林牧渔,种植业,其他种植业
603337,2017-01-05,机械设备,专用设备,其他专用设备
603337,2021-07-30,机械设备,专用设备,纺织服装设备
603338,2015-03-16,机械设备,专用设备,其他专用设备
603338,2021-07-30,机械设备,工程机械,工程机械整机
603339,2016-05-09,机械设备,通用设备,制冷空调设备
603345,2017-02-08,食品饮料,食品加工,其他食品
603345,2021-07-30,食品饮料,食品加工,预加工食品
603348,2018-05-05,汽车,,
603348,2021-07-30,汽车,汽车零部件,其他汽车零部件
603351,2019-01-24,医药生物,化学制药,原料药
603353,2020-03-08,基础化工,,
603353,2021-07-30,石油石化,炼化及贸易,油品石化贸易
603355,2015-05-06,家用电器,,
603355,2021-07-30,家用电器,小家电,清洁小家电
603356,2018-01-07,机械设备,专用设备,楼宇设备
603357,2017-07-26,建筑装饰,,
603357,2021-07-30,建筑装饰,工程咨询服务Ⅱ,工程咨询服务Ⅲ
603358,2017-01-14,汽车,,
603358,2021-07-30,汽车,汽车零部件,其他汽车零部件
603359,2017-08-07,建筑装饰,,
603359,2021-07-30,建筑装饰,基础建设,园林工程
603360,2017-01-14,基础化工,,
603360,2021-07-30,基础化工,农化制品,农药
603363,2017-09-07,农林牧渔,,
603363,2021-07-30,农林牧渔,饲料,畜禽饲料
603365,2017-11-08,纺织服饰,服装家纺,家纺
603366,2012-01-10,家用电器,,
603366,2021-07-30,家用电器,厨卫电器,卫浴电器
603367,2017-09-21,医药生物,,
603367,2021-07-30,医药生物,化学制药,化学制剂
603368,2014-01-25,医药生物,,
603368,2021-07-30,医药生物,医药商业,医药流通
603369,2014-01-20,食品饮料,,
603369,2021-07-30,食品饮料,白酒Ⅱ,白酒Ⅲ
603373,2023-12-20,社会服务,,
603375,2024-01-24,电子,,
603377,2016-01-25,汽车,,
603377,2021-07-30,社会服务,教育,培训教育
603378,2017-09-21,基础化工,化学制品,涂料油墨
603378,2021-07-30,建筑材料,装修建材,涂料
603379,2019-03-18,基础化工,化学制品,氟化工
603380,2017-06-05,电子,,
603380,2021-07-30,电子,消费电子,消费电子零部件及组装
603383,2017-05-04,计算机,,
603383,2021-07-30,计算机,软件开发,垂直应用软件
603385,2017-03-18,轻工制造,,
603385,2021-07-30,轻工制造,家居用品,卫浴制品
603386,2017-08-26,电子,元件,印制电路板
603387,2017-06-28,医药生物,,
603387,2021-07-30,医药生物,医疗器械,体外诊断
603388,2017-02-14,建筑装饰,,
603388,2021-07-30,建筑装饰,基础建设,园林工程
603389,2016-12-01,轻工制造,,
603389,2021-07-30,轻工制造,家居用品,成品家居
603390,2019-11-09,汽车,,
603390,2021-07-30,汽车,汽车零部件,汽车电子电气系统
603392,2020-04-08,医药生物,,
603392,2021-07-30,医药生物,医疗器械,体外诊断
603392,2022-07-29,医药生物,生物制品,疫苗
603393,2016-08-31,公用事业,燃气Ⅱ,燃气Ⅲ
603396,2017-10-10,电力设备,,
603396,2021-07-30,电力设备,光伏设备,光伏加工设备
603398,2015-12-23,轻工制造,,
603398,2021-07-30,轻工制造,文娱用品,娱乐用品
603398,2023-07-06,电力设备,,
603399,2012-08-15,有色金属,,
603399,2014-01-01,有色金属,小金属,其他小金属
603399,2021-07-30,有色金属,小金属,钼
603408,2020-07-13,轻工制造,,
603408,2021-07-30,轻工制造,家居用品,卫浴制品
603416,2016-12-11,电力设备,,
603416,2021-07-30,机械设备,自动化设备,机器人
603421,2016-10-12,通信,,
603421,2021-07-30,通信,通信设备,通信网络设备及器件
603429,2017-01-14,轻工制造,,
603429,2019-07-24,轻工制造,,
603429,2021-07-30,轻工制造,包装印刷,纸包装
603439,2020-04-13,医药生物,中药Ⅱ,中药Ⅲ
603444,2016-12-25,传媒,,
603444,2021-07-30,传媒,游戏Ⅱ,游戏Ⅲ
603456,2014-01-26,医药生物,化学制药,原料药
603456,2021-07-30,医药生物,医疗服务,医疗研发外包
603456,2022-07-29,医药生物,化学制药,原料药
603458,2017-07-26,建筑装饰,,
603458,2021-07-30,建筑装饰,工程咨询服务Ⅱ,工程咨询服务Ⅲ
603466,2017-10-10,建筑装饰,装修装饰Ⅱ,装修装饰Ⅲ
603466,2022-01-14,传媒,数字媒体,其他数字媒体
603477,2017-12-08,纺织服饰,纺织制造,辅料
603477,2022-01-21,农林牧渔,养殖业,生猪养殖
603486,2018-05-28,机械设备,通用设备,其他通用设备
603486,2018-06-07,家用电器,,
603486,2018-12-12,机械设备,通用设备,其他通用设备
603486,2021-07-30,家用电器,小家电,清洁小家电
603488,2017-05-04,电力设备,,
603488,2019-07-24,机械设备,专用设备,楼宇设备
603489,2019-09-27,电力设备,电机Ⅱ,电机Ⅲ
603496,2017-05-22,计算机,,
603496,2021-07-30,计算机,计算机设备,其他计算机设备
603499,2017-09-25,轻工制造,,
603499,2021-07-30,轻工制造,包装印刷,纸包装
603500,2017-08-26,机械设备,轨交设备Ⅱ,轨交设备Ⅲ
603501,2017-04-19,电子,,
603501,2021-07-30,电子,半导体,数字芯片设计
603505,2017-04-19,,,
603505,2021-07-30,基础化工,化学制品,氟化工
603506,2018-01-07,房地产,房地产开发,住宅开发
603506,2021-07-30,房地产,房地产服务,物业管理
603507,2017-10-30,电力设备,,
603507,2021-07-30,电力设备,风电设备,风电零部件
603508,2015-12-24,计算机,,
603508,2021-07-30,计算机,计算机设备,安防设备
603511,2021-04-21,纺织服饰,,
603511,2021-07-30,纺织服饰,服装家纺,鞋帽及其他
603515,2016-08-04,电子,光学光电子,LED
603515,2021-07-30,家用电器,照明设备Ⅱ,照明设备Ⅲ
603516,2018-01-29,计算机,,
603516,2021-07-30,计算机,计算机设备,其他计算机设备
603517,2017-03-01,食品饮料,食品加工,其他食品
603517,2021-07-30,食品饮料,休闲食品,熟食
603518,2014-01-25,纺织服饰,,
603518,2021-07-30,纺织服饰,服装家纺,非运动服装
603519,2015-03-09,家用电器,,
603519,2021-07-30,家用电器,家电零部件Ⅱ,家电零部件Ⅲ
603520,2016-03-04,医药生物,化学制药,原料药
603527,2017-08-26,有色金属,工业金属,铜
603528,2016-04-18,汽车,,
603528,2019-07-24,计算机,,
603528,2021-07-30,计算机,软件开发,垂直应用软件
603529,2021-05-29,汽车,摩托车及其他,其他运输设备
603530,2019-07-02,电力设备,,
603530,2021-07-30,电力设备,电网设备,线缆部件及其他
603533,2017-09-07,传媒,,
603533,2021-07-30,传媒,数字媒体,文字媒体
603535,2017-07-26,交通运输,,
603535,2021-07-30,交通运输,物流,跨境物流
603536,2017-06-05,食品饮料,食品加工,其他食品
603536,2021-07-30,食品饮料,食品加工,预加工食品
603538,2017-03-18,医药生物,化学制药,原料药
603551,2019-12-27,家用电器,,
603551,2021-07-30,家用电器,厨卫电器,卫浴电器
603555,2014-01-08,纺织服饰,,
603555,2021-07-30,纺织服饰,服装家纺,运动服装
